UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,LifetimeAccountInMonth,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,FollowingFollowerRatio,MeanTweetsPerDay,UrlInTweetsRate,UserMentionsRate,MeanTimeSecBetweenTweets,MaxTimeSecBetweenTweets,MeanNbMentionsPerTweet,MeanJaccardSimilarity,TypeOfUser
52786351,9,43,7,1311,308,34,4.26,34.0,1.0,0.0,453.0,6217.0,0.0,0.01,1
52798362,12,80,9,17735,16844,1096,1.05,3.0,1.0,0.0,28780.0,76232.0,0.0,0.11,1
52805219,13,118,10,2700,2816,13,0.96,1.0,0.85,0.15,703298.0,2206125.0,1.0,0.1,1
52844103,15,71,6,862,175,81,4.93,2.0,0.74,0.12,217391.0,10623548.0,1.0,0.09,1
52848021,5,141,6,3333,3450,689,0.97,20.0,0.57,0.74,4135.0,52356.0,2.0,0.08,1
52848025,15,18,11,359,381,85,0.94,1.0,0.74,0.05,367685.0,2778014.0,1.0,0.09,1
52850249,13,74,6,5401,5213,735,1.04,6.0,0.8,0.01,14767.0,128358.0,1.0,0.02,1
52853709,13,17,6,1841,2560,158,0.72,3.0,1.0,0.0,114653.0,2565340.0,0.0,0.06,1
52866040,11,122,12,164,67,670,2.45,8.0,0.17,0.72,10994.0,86530.0,2.0,0.04,1
52879603,15,51,11,1249,405,65,3.08,5.0,1.0,0.0,15818.0,89995.0,0.0,0.01,1
52888945,11,160,7,398,257,36,1.55,2.0,0.35,0.29,551353.0,13069450.0,1.0,0.05,1
52898480,14,77,7,161,183,35,0.88,1.0,0.38,0.29,346095.0,1805132.0,1.0,0.09,1
52908077,14,139,7,1967,1961,245,1.0,5.0,1.0,0.02,34331.0,805216.0,1.0,0.03,1
52931108,10,0,9,1625,1343,53,1.21,2.0,0.75,0.15,477759.0,10359577.0,1.0,0.05,1
52931313,13,130,12,4647,4226,2890,1.1,6.0,0.92,0.0,12941.0,55312.0,0.0,0.04,1
52959153,5,0,11,530,153,19,3.46,2.0,1.0,0.0,40798.0,184240.0,0.0,0.46,1
52962587,13,93,8,1620,754,322,2.15,4.0,0.64,0.06,29296.0,283615.0,2.0,0.09,1
52971475,10,160,6,28995,27346,45691,1.06,3.0,0.97,0.04,43507.0,1807450.0,1.0,0.11,1
53010575,15,0,10,462,184,742,2.51,4.0,0.02,0.55,32298.0,689461.0,1.0,0.05,1
53019690,12,0,6,675,337,96,2.0,6.0,0.8,0.23,132655.0,6101066.0,1.0,0.12,1
53022078,15,136,7,1902,1666,470,1.14,9.0,0.79,0.06,10696.0,171764.0,1.0,0.04,1
53027096,7,109,6,1600,289,20,5.54,1.0,0.35,0.0,697327.0,3447367.0,0.0,0.03,1
53045171,11,136,12,1285,1248,3191,1.03,12.0,0.02,0.69,8817.0,270950.0,1.0,0.02,1
53045973,9,139,10,184,144,1149,1.28,9.0,0.17,0.59,12006.0,215093.0,2.0,0.04,1
53047573,12,50,6,488,289,14,1.69,1.0,0.29,0.29,852445.0,3922841.0,2.0,0.05,1
53052465,13,98,9,239,86,119,2.78,3.0,0.09,0.39,222605.0,6315258.0,1.0,0.05,1
53060541,12,79,12,1396,254,207,5.5,2.0,0.06,0.53,144790.0,1386513.0,1.0,0.5,1
53069554,10,60,10,1865,1287,472,1.45,3.0,0.38,0.15,38997.0,398597.0,1.0,0.03,1
53074476,11,0,10,382,447,1582,0.85,5.0,1.0,0.0,15576.0,89374.0,0.0,0.13,1
53084125,11,137,7,1938,1642,1669,1.18,16.0,0.34,0.7,4673.0,48146.0,2.0,0.06,1
53117458,12,60,7,815,583,63,1.4,3.0,0.63,0.56,71267.0,792758.0,1.0,0.14,1
53129000,14,116,12,3317,3015,3841,1.1,8.0,1.0,0.0,9938.0,56371.0,0.0,0.06,1
53167957,9,98,9,1406,745,535,1.89,2.0,1.0,0.0,48686.0,290623.0,0.0,0.07,1
53202788,6,47,6,387,1056,80,0.37,2.0,0.92,0.06,118225.0,1542026.0,1.0,0.07,1
53203734,10,79,9,211,141,108,1.5,4.0,0.15,0.27,287746.0,6208604.0,1.0,0.09,1
53271759,14,50,7,5054,4594,12672,1.1,8.0,1.0,0.0,10060.0,60475.0,0.0,0.15,1
53303933,11,147,11,328,33,29,9.94,1.0,0.86,0.03,505245.0,3951283.0,1.0,0.05,1
53308777,14,80,7,7239,6941,1465,1.04,3.0,0.6,0.1,39748.0,421384.0,1.0,0.07,1
53343867,13,0,7,1937,898,922,2.16,4.0,1.0,0.0,24058.0,130006.0,0.0,0.08,1
53348199,15,59,6,2343,1949,149,1.2,4.0,0.48,0.75,111473.0,4705480.0,1.0,0.07,1
53349665,14,147,12,826,45,101,18.36,2.0,0.98,0.02,334515.0,4070417.0,1.0,0.17,1
53355252,9,158,6,4330,3942,37,1.1,1.0,0.97,0.46,428143.0,1670917.0,1.0,0.06,1
53358106,8,106,7,93,56,68,1.66,5.0,0.88,0.1,287469.0,4221003.0,1.0,0.06,1
53368512,10,0,10,148,70,472,2.11,50.0,0.01,0.42,1584.0,34478.0,1.0,0.03,1
53369790,11,118,8,5446,4973,3516,1.1,5.0,1.0,0.0,16370.0,59614.0,0.0,0.03,1
53381909,14,27,7,422,240,2,1.76,1.0,0.0,0.0,1120314.0,2240629.0,0.0,0.0,1
53389291,13,149,5,1413,1082,466,1.31,30.0,0.2,0.0,3153.0,125022.0,0.0,0.05,1
53400235,15,80,8,2000,509,35,3.93,2.0,0.06,0.23,632568.0,20199778.0,1.0,0.47,1
53410077,9,130,8,2000,126,131,15.87,44.0,0.0,0.0,4481.0,390485.0,0.0,0.28,1
53435605,12,29,6,1993,1292,10,1.54,1.0,0.7,0.1,940916.0,7955570.0,1.0,0.03,1
53445519,10,0,10,1244,218,63,5.71,2.0,0.53,0.35,478655.0,20300326.0,1.0,0.04,1
53454456,8,10,7,1938,563,612,3.44,2.0,0.56,0.02,51364.0,460242.0,1.0,0.06,1
53463148,10,90,7,2001,702,85,2.85,2.0,0.22,0.61,76994.0,775128.0,1.0,0.18,1
53477785,9,50,6,2935,3533,4173,0.83,40.0,1.0,0.0,1573.0,7066.0,0.0,0.23,1
53482337,12,0,6,1974,1737,7634,1.14,40.0,1.0,0.0,1516.0,18864.0,0.0,0.21,1
53488297,10,102,6,26629,25118,74,1.06,1.0,0.95,0.01,230912.0,2556981.0,1.0,0.13,1
53510478,7,61,9,134,125,733,1.07,3.0,0.05,0.19,30929.0,173845.0,1.0,0.03,1
53512145,8,85,9,9452,8591,4016,1.1,22.0,0.34,0.24,5007.0,263599.0,1.0,0.03,1
53513908,6,96,6,3702,3386,106512,1.09,100.0,0.94,0.0,295.0,3159.0,0.0,0.05,1
53519325,14,158,7,517,285,41,1.81,1.0,0.95,0.0,499378.0,11038164.0,0.0,0.07,1
53527083,11,133,10,1950,1285,76,1.52,2.0,0.55,0.0,331017.0,1929756.0,0.0,0.09,1
53534243,10,0,6,467,359,442,1.3,5.0,1.0,0.0,79200.0,12121052.0,0.0,0.11,1
53535365,12,27,6,11795,11486,368,1.03,3.0,0.86,0.52,60153.0,764686.0,1.0,0.09,1
53535872,11,42,7,10470,10250,2987,1.02,40.0,1.0,0.05,2293.0,271146.0,1.0,0.07,1
53541502,9,106,6,2250,2045,1127,1.1,8.0,1.0,0.0,10394.0,187515.0,0.0,0.03,1
53544165,9,86,6,1673,589,662,2.84,31.0,0.79,0.27,2307.0,7171.0,1.0,0.05,1
53566826,8,0,6,1452,337,61,4.31,2.0,1.0,0.0,275064.0,2084926.0,0.0,0.02,1
53606516,13,98,6,25148,23484,14027,1.07,100.0,0.01,0.0,619.0,9301.0,0.0,0.04,1
53610783,11,48,8,1006,66,5214,15.24,5.0,0.96,0.0,24300.0,1010019.0,1.0,0.08,1
53650401,12,87,8,901,176,222,5.12,4.0,0.83,0.19,40749.0,609944.0,1.0,0.18,1
53655408,7,107,12,1006,826,61,1.22,2.0,0.11,0.89,388530.0,3127876.0,1.0,0.06,1
53664820,14,43,8,1286,134,144,9.6,1.0,0.88,0.01,141883.0,8560007.0,1.0,0.07,1
53669061,7,14,7,81,28,3,2.89,1.0,1.0,0.33,6217426.0,18563109.0,1.0,0.08,1
53682957,13,46,6,1473,939,1826,1.57,10.0,1.0,0.01,8299.0,91742.0,1.0,0.03,1
53698516,11,66,6,1744,982,66,1.78,2.0,0.85,0.11,214518.0,9459606.0,1.0,0.05,1
53701423,8,0,5,946,648,628,1.46,8.0,0.98,0.04,71364.0,12170241.0,1.0,0.25,1
53703022,13,92,10,2325,2243,7545,1.04,17.0,0.3,0.46,4441.0,10835.0,1.0,0.04,1
53724119,8,144,10,614,343,2864,1.79,27.0,0.04,0.49,2793.0,68664.0,1.0,0.04,1
53756845,9,148,9,1998,1793,2044,1.11,7.0,1.0,0.0,12895.0,44113.0,0.0,0.05,1
53757135,13,0,9,2216,2099,4295,1.06,13.0,0.97,0.0,7878.0,424131.0,0.0,0.08,1
53777968,11,94,9,2301,2143,49,1.07,1.0,0.82,0.06,447035.0,1908287.0,1.0,0.08,1
53796756,5,155,7,12463,12348,619,1.01,3.0,0.84,0.31,39304.0,441853.0,1.0,0.03,1
53828477,15,147,9,427,236,130,1.81,2.0,0.3,0.25,195008.0,2847792.0,1.0,0.04,1
53833807,11,93,7,1439,651,8,2.21,1.0,0.62,0.0,2147988.0,13774790.0,0.0,0.06,1
53843200,11,156,9,4997,4782,358,1.04,4.0,0.49,0.11,52455.0,1870428.0,1.0,0.04,1
53844391,9,0,11,355,293,202,1.21,6.0,0.34,0.46,164824.0,20058802.0,1.0,0.23,1
53846467,11,114,7,1980,624,1056,3.17,8.0,0.49,0.01,13672.0,245195.0,1.0,0.06,1
53858775,13,0,8,351,44,4,7.98,1.0,0.0,0.0,5312704.0,20219066.0,0.0,0.0,1
53871469,9,119,7,1384,1079,329,1.28,3.0,0.0,0.02,35944.0,225301.0,1.0,0.12,1
53872075,9,119,6,1666,1279,21684,1.3,22.0,0.0,0.02,3765.0,21592.0,1.0,0.1,1
53872854,9,119,7,1889,1564,5799,1.21,15.0,0.0,0.0,5263.0,35724.0,1.0,0.08,1
53876843,8,24,6,364,113,89,3.22,5.0,0.21,0.03,189783.0,4783252.0,1.0,0.03,1
53877145,9,119,9,1898,1914,1587,0.99,5.0,0.0,0.06,26563.0,349283.0,1.0,0.15,1
53878380,9,119,6,1052,633,262,1.66,2.0,0.02,0.02,75118.0,719998.0,1.0,0.14,1
53970596,9,44,6,128,23,67,5.57,11.0,0.0,0.7,100023.0,4737864.0,1.0,0.04,1
53999394,10,0,6,1449,991,843,1.46,3.0,0.03,0.26,24844.0,96728.0,1.0,0.03,1
54010409,9,143,9,4829,4564,292,1.06,4.0,0.29,0.02,26278.0,371217.0,1.0,0.05,1
54020596,15,75,11,3512,3420,402,1.03,4.0,0.22,0.14,64938.0,4464819.0,1.0,0.08,1
54022022,15,73,5,2632,2470,1027,1.07,5.0,0.41,0.1,23449.0,372826.0,1.0,0.05,1
54027595,13,159,6,6107,6198,13953,0.99,19.0,0.97,0.01,4987.0,250749.0,2.0,0.03,1
54036794,14,55,8,2004,1305,1395,1.54,3.0,1.0,0.0,30392.0,331132.0,1.0,0.11,1
54037207,11,25,6,1156,867,916,1.33,2.0,0.99,0.0,39653.0,258211.0,0.0,0.11,1
54037512,14,79,6,875,382,891,2.29,4.0,0.99,0.0,40065.0,301650.0,0.0,0.09,1
54040001,10,41,6,1954,2133,1417,0.92,4.0,0.87,0.0,23137.0,173122.0,0.0,0.09,1
54047562,10,134,8,1830,1663,1754,1.1,6.0,0.98,0.02,14933.0,81510.0,1.0,0.03,1
54061454,15,150,6,3012,2740,3320,1.1,22.0,1.0,0.0,3545.0,20054.0,1.0,0.05,1
54062751,8,134,10,3324,3022,2539,1.1,10.0,0.79,0.21,7707.0,86308.0,1.0,0.05,1
54068958,6,7,10,1339,158,576,8.47,5.0,0.74,0.2,21252.0,223406.0,1.0,0.08,1
54079508,13,57,7,1560,1041,2159,1.5,4.0,0.94,0.04,20324.0,194955.0,2.0,0.03,1
54093228,8,18,5,2708,3009,5,0.9,2.0,0.8,0.0,1964463.0,9456991.0,0.0,0.08,1
54107005,14,0,12,45480,42106,40534,1.08,100.0,1.0,0.0,264.0,514.0,0.0,0.02,1
54146739,13,0,11,1788,310,17,5.77,2.0,0.53,0.47,558572.0,4340035.0,1.0,0.03,1
54166222,15,109,6,647,706,1986,0.92,29.0,0.99,0.12,2592.0,51081.0,1.0,0.13,1
54186097,12,140,8,30885,30313,3742,1.02,7.0,0.2,0.1,34229.0,3618821.0,3.0,0.06,1
54223769,15,158,9,27993,28356,440,0.99,2.0,0.86,0.48,43625.0,203898.0,2.0,0.05,1
54223888,8,0,6,194,203,163,0.96,2.0,0.99,0.0,97025.0,1145532.0,0.0,0.06,1
54227657,6,152,5,4748,5075,12983,0.94,67.0,0.17,0.0,580.0,3580.0,0.0,0.34,1
54245939,14,110,6,3987,4018,377,0.99,5.0,0.72,0.53,60147.0,2168038.0,1.0,0.05,1
54253589,12,89,6,1975,422,57,4.68,2.0,0.6,0.0,266999.0,6297033.0,0.0,0.07,1
54254748,6,131,7,3653,3320,6244,1.1,29.0,1.0,0.0,2704.0,87064.0,1.0,0.18,1
54259582,12,42,6,7817,8418,480,0.93,3.0,0.19,0.42,51690.0,1234201.0,1.0,0.05,1
54263402,12,92,7,6697,6472,1027,1.03,5.0,1.0,0.0,15837.0,92609.0,0.0,0.1,1
54278163,10,63,7,4939,4720,1187,1.05,6.0,1.0,0.02,13887.0,122872.0,1.0,0.13,1
54295389,14,0,8,648,64,67,10.12,22.0,1.0,0.0,19057.0,864067.0,0.0,0.59,1
54296970,15,0,8,911,199,190,4.58,4.0,1.0,0.0,79031.0,2251005.0,0.0,0.23,1
54306343,10,155,6,144,70,37,2.06,1.0,1.0,0.0,444327.0,1824456.0,0.0,0.64,1
54311047,12,151,7,2823,2786,2091,1.01,12.0,1.0,0.0,6791.0,90949.0,0.0,0.04,1
54325914,10,127,12,346,224,499,1.54,3.0,0.05,0.39,53952.0,1103390.0,1.0,0.05,1
54332987,7,39,9,1475,912,54,1.62,1.0,1.0,0.04,443513.0,6621706.0,1.0,0.04,1
54343866,14,130,6,1852,814,650,2.28,11.0,1.0,0.0,7163.0,21681.0,0.0,0.08,1
54368334,7,114,5,29801,28256,503,1.05,4.0,0.59,0.03,26840.0,264295.0,2.0,0.03,1
54402510,9,69,6,1583,428,142,3.7,4.0,0.76,0.06,129155.0,4302914.0,1.0,0.09,1
54404165,15,0,6,679,41,36,16.56,1.0,0.0,0.0,454046.0,1945299.0,0.0,0.03,1
54406137,13,125,6,1298,960,810,1.35,4.0,0.98,0.02,19860.0,172152.0,1.0,0.16,1
54407151,10,12,12,1575,762,500,2.07,10.0,1.0,0.0,31941.0,728015.0,0.0,0.06,1
54430288,12,152,5,1914,1721,6246,1.11,18.0,0.89,0.04,4670.0,18164.0,1.0,0.03,1
54431704,8,0,6,1791,4730,2609,0.38,22.0,0.03,0.0,3547.0,10834.0,0.0,0.04,1
54436135,14,106,5,1985,1838,7426,1.08,50.0,0.94,0.01,1383.0,14406.0,1.0,0.02,1
54437413,9,44,5,2516,2333,3027,1.08,22.0,0.91,0.01,3618.0,80691.0,1.0,0.03,1
54444675,8,0,6,537,398,45,1.35,2.0,0.96,0.02,377108.0,6284816.0,1.0,0.11,1
54447195,8,44,9,1655,1182,64,1.4,2.0,0.45,0.27,358834.0,4886071.0,1.0,0.03,1
54448125,14,157,12,2240,2037,7554,1.1,22.0,0.68,0.16,3383.0,21894.0,1.0,0.02,1
54456194,10,21,5,6159,5790,804,1.06,22.0,1.0,0.04,3258.0,10782.0,1.0,0.03,1
54458759,7,31,7,1374,737,122,1.86,6.0,0.68,0.24,112538.0,11461356.0,1.0,0.07,1
54468891,8,40,9,112,127,135,0.88,3.0,0.01,0.4,185774.0,4954831.0,1.0,0.03,1
54471638,15,88,10,185,96,319,1.93,8.0,0.03,0.33,30212.0,1094196.0,1.0,0.05,1
54525921,13,110,6,1659,436,15,3.81,1.0,1.0,0.0,575709.0,2365280.0,0.0,0.17,1
54547988,10,0,7,1365,950,154,1.44,2.0,0.03,0.03,124835.0,1208088.0,1.0,0.05,1
54563176,8,0,6,3006,2732,54,1.1,2.0,0.81,0.13,114490.0,1451522.0,1.0,0.06,1
54569098,9,75,7,1997,1529,3586,1.31,13.0,0.72,0.28,6017.0,33079.0,1.0,0.02,1
54571299,14,123,5,1456,1259,3887,1.16,22.0,0.92,0.0,3275.0,11149.0,0.0,0.03,1
54572943,11,118,5,1513,1135,4248,1.33,22.0,0.9,0.0,4410.0,210136.0,0.0,0.03,1
54574781,12,83,5,1875,1309,4060,1.43,25.0,0.92,0.01,3077.0,12320.0,1.0,0.03,1
54574961,9,94,10,903,695,190,1.3,7.0,0.43,0.25,127915.0,20744463.0,1.0,0.06,1
54577434,15,112,5,1816,522,5189,3.48,17.0,0.92,0.01,4751.0,21469.0,1.0,0.02,1
54584479,12,144,5,1369,899,2163,1.52,17.0,0.92,0.0,4949.0,23441.0,0.0,0.02,1
54588230,11,0,9,1860,1411,2711,1.32,13.0,1.0,0.0,6174.0,43197.0,0.0,0.08,1
54590741,13,0,6,1230,576,291,2.14,6.0,0.46,0.2,25378.0,661655.0,1.0,0.05,1
54594670,12,111,7,2001,943,22,2.12,2.0,0.68,0.0,907258.0,16239081.0,0.0,0.05,1
54602104,9,146,12,1098,343,558,3.2,9.0,0.96,0.0,10304.0,121953.0,0.0,0.08,1
54614548,9,69,6,1828,1496,141,1.22,2.0,0.02,0.3,107724.0,4734390.0,2.0,0.06,1
54618495,3,154,11,11297,10392,155,1.09,4.0,0.05,0.13,166601.0,10469968.0,2.0,0.04,1
54624876,15,54,9,5403,5070,590,1.07,5.0,1.0,0.0,17559.0,231118.0,0.0,0.12,1
54642207,12,137,12,2061,2283,1512,0.9,6.0,0.61,0.4,14497.0,73672.0,2.0,0.04,1
54647074,15,73,6,5526,5172,4951,1.07,13.0,1.0,0.0,20269.0,1466573.0,0.0,0.07,1
54649963,13,141,8,8273,7945,465,1.04,5.0,0.73,0.16,16954.0,201627.0,2.0,0.04,1
54679413,14,16,5,2194,2006,83,1.09,1.0,1.0,0.0,138652.0,1252748.0,0.0,0.23,1
54689412,13,68,11,778,443,228,1.76,25.0,0.87,0.11,3053.0,50658.0,1.0,0.02,1
54694894,12,135,8,1027,365,3,2.81,1.0,0.33,0.0,3892466.0,10113078.0,0.0,0.02,1
54711048,7,109,11,1724,1343,4064,1.28,10.0,0.7,0.27,8148.0,21670.0,1.0,0.03,1
54713639,8,26,10,23,2,1,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54715487,9,136,6,5856,5322,9466,1.1,50.0,0.97,0.0,1295.0,5802.0,0.0,0.09,1
54767853,10,0,11,47,4,4,11.75,1.0,0.75,0.0,291232.0,1074893.0,0.0,0.1,1
54803216,11,0,6,219,18,45,12.17,3.0,1.0,0.0,617116.0,8134101.0,0.0,0.1,1
54810557,13,122,6,1573,806,15,1.95,8.0,0.27,0.0,5717.0,74069.0,0.0,0.12,1
54811441,10,157,6,2039,1850,4406,1.1,25.0,0.98,0.0,3105.0,9950.0,1.0,0.03,1
54812329,10,65,10,2517,2311,5627,1.09,12.0,0.52,0.44,6796.0,23729.0,1.0,0.03,1
54814250,14,118,5,1775,1249,3984,1.42,33.0,0.94,0.0,1802.0,10239.0,0.0,0.02,1
54825725,14,40,5,2508,2280,88,1.1,2.0,0.45,0.24,153508.0,2229156.0,1.0,0.03,1
54829351,12,157,5,2196,1996,105,1.1,2.0,0.24,0.05,143666.0,1434418.0,1.0,0.09,1
54837399,14,144,10,24090,25741,5264,0.94,2.0,0.93,0.07,44542.0,858077.0,1.0,0.22,1
54837501,12,134,10,18251,18153,14083,1.01,17.0,0.91,0.01,12089.0,855425.0,1.0,0.16,1
54861917,15,0,5,2091,1898,85,1.1,2.0,0.12,0.27,536045.0,8743300.0,1.0,0.08,1
54873757,11,48,11,507,194,214,2.61,3.0,0.53,0.61,102762.0,1360834.0,1.0,0.02,1
54883212,15,77,6,274,26,10,10.54,2.0,0.5,0.1,1568270.0,7730598.0,1.0,0.05,1
54891011,7,84,9,215,368,20098,0.58,200.0,0.02,0.36,298.0,19111.0,1.0,0.02,1
54938722,7,0,6,761,87,36,8.75,1.0,0.44,0.08,495313.0,5470956.0,1.0,0.16,1
54944202,13,103,5,3338,3223,150,1.04,2.0,0.96,0.0,103016.0,615982.0,0.0,0.01,1
54957323,12,146,8,543,115,35,4.72,1.0,0.34,0.03,294721.0,939772.0,1.0,0.04,1
54980156,13,55,9,1438,1041,77,1.38,2.0,0.16,0.08,182836.0,6374210.0,1.0,0.04,1
54980468,9,85,7,566,414,175,1.37,2.0,0.44,0.21,114970.0,2164080.0,1.0,0.06,1
55001740,14,59,5,315,158,379,1.99,9.0,1.0,0.0,8983.0,90519.0,0.0,0.05,1
55001900,14,126,8,515,157,244,3.28,6.0,0.68,0.07,87752.0,5791488.0,1.0,0.22,1
55003063,11,29,7,4998,4868,845,1.03,2.0,0.96,0.04,59443.0,875402.0,1.0,0.09,1
55022243,11,0,10,973,667,2760,1.46,25.0,0.0,0.79,2948.0,98183.0,2.0,0.05,1
55046027,15,85,8,20749,20158,4397,1.03,8.0,0.83,0.08,22293.0,1055740.0,1.0,0.06,1
55075580,10,55,9,1999,1800,253,1.11,7.0,0.96,0.03,108478.0,9871359.0,1.0,0.55,1
55079030,11,23,6,1978,264,27,7.49,1.0,0.7,0.52,573563.0,3539598.0,1.0,0.04,1
55142500,7,0,6,1604,286,162,5.61,32.0,1.0,0.0,16265.0,2130371.0,0.0,0.14,1
55161052,9,5,9,191,107,343,1.79,15.0,0.04,0.22,5110.0,52908.0,1.0,0.04,1
55162254,9,37,11,455,32,27,14.22,4.0,0.64,0.12,431786.0,5406331.0,1.0,0.01,1
55163258,12,152,9,8266,7514,3199,1.1,14.0,0.72,0.0,10482.0,1074846.0,0.0,0.12,1
55191454,8,0,6,1023,392,217,2.61,1.0,0.96,0.02,86910.0,1146388.0,1.0,0.09,1
55199704,9,138,8,376,1601,10987,0.23,29.0,1.0,0.0,2686.0,12113.0,0.0,0.1,1
55203817,12,87,6,1970,1765,2042,1.12,28.0,0.98,0.03,2658.0,13694.0,1.0,0.01,1
55218475,7,0,6,680,296,7,2.3,1.0,1.0,0.0,2114879.0,12128420.0,0.0,0.04,1
55251239,12,0,6,1959,1752,6247,1.12,33.0,0.26,0.13,2114.0,58616.0,1.0,0.03,1
55260445,9,146,12,542,123,35,4.41,2.0,1.0,0.0,99077.0,503947.0,0.0,0.08,1
55292248,13,72,8,1677,905,123,1.85,2.0,0.0,0.0,159132.0,3364247.0,0.0,0.03,1
55296098,11,62,9,2573,2412,1338,1.07,3.0,0.98,0.61,30199.0,200633.0,1.0,0.09,1
55303431,9,34,8,3339,3053,3911,1.09,20.0,1.0,0.0,3574.0,45966.0,0.0,0.17,1
55306468,14,120,10,207,263,602,0.79,3.0,0.12,0.47,49704.0,500345.0,1.0,0.03,1
55306712,12,156,7,45,475,4149,0.09,29.0,1.0,0.0,2574.0,76939.0,0.0,0.09,1
55318950,13,53,6,2037,567,6,3.59,1.0,1.0,0.17,1180051.0,6822049.0,1.0,0.22,1
55321898,11,131,8,2032,1871,273,1.09,3.0,0.37,0.65,68751.0,731252.0,1.0,0.08,1
55329345,14,149,9,3422,3219,288,1.06,4.0,0.64,0.31,41859.0,998205.0,1.0,0.03,1
55333145,13,147,6,2001,852,4028,2.35,13.0,1.0,0.0,6545.0,187055.0,0.0,0.06,1
55338470,11,109,6,396,2,1,198.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
55338862,4,138,9,24219,32152,2427,0.75,17.0,0.39,0.66,5210.0,160656.0,1.0,0.05,1
55341346,12,115,11,2000,1671,1057,1.2,67.0,0.86,0.0,600.0,1230.0,0.0,0.04,1
55352306,13,14,10,215,27,137,7.96,2.0,0.37,0.57,193310.0,2130534.0,1.0,0.22,1
55371458,15,122,6,1448,1312,240,1.1,4.0,0.29,0.72,80454.0,5005444.0,1.0,0.12,1
55372295,9,0,11,466,306,361,1.52,8.0,0.02,0.87,14176.0,334327.0,1.0,0.06,1
55387864,12,154,7,38565,35241,16988,1.09,67.0,0.81,0.0,865.0,3611.0,0.0,0.04,1
55389265,15,158,6,5759,5249,15501,1.1,50.0,0.85,0.0,1479.0,37842.0,0.0,0.07,1
55410398,10,39,10,888,1203,2866,0.74,8.0,0.99,0.0,12126.0,214544.0,0.0,0.06,1
55419661,13,0,11,28,13,1,2.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55424723,10,63,9,3423,3347,305,1.02,4.0,0.0,0.0,95957.0,6002406.0,0.0,0.1,1
55434962,12,107,5,6486,6547,516,0.99,4.0,0.12,0.14,22851.0,224130.0,1.0,0.08,1
55444978,11,126,10,2002,1620,42,1.24,3.0,0.0,0.0,129682.0,1386509.0,0.0,0.07,1
55453741,11,3,10,515,301,145,1.71,5.0,0.41,0.29,36453.0,1047260.0,1.0,0.17,1
55465417,15,94,12,3203,3614,4957,0.89,20.0,0.22,0.73,4041.0,64978.0,1.0,0.03,1
55477832,5,0,10,144,137,156,1.05,4.0,0.28,0.11,188598.0,13044964.0,1.0,0.07,1
55480102,8,102,7,88,36,49,2.44,3.0,0.94,0.04,418486.0,6337231.0,1.0,0.08,1
55494822,5,86,6,29141,28858,102,1.01,1.0,0.26,0.52,167915.0,1096685.0,4.0,0.09,1
55495731,13,0,5,1274,828,191,1.54,7.0,0.98,0.01,11643.0,64359.0,1.0,0.01,1
55495820,13,36,6,1227,1200,924,1.02,7.0,1.0,0.02,52377.0,7230131.0,1.0,0.11,1
55498617,11,97,7,6995,7135,6618,0.98,6.0,1.0,0.01,15664.0,164705.0,1.0,0.04,1
55499669,6,115,10,1881,634,284,2.97,17.0,0.11,0.6,5016.0,87905.0,1.0,0.05,1
55513529,15,155,6,1047,290,3,3.61,3.0,0.67,0.0,2423.0,3712.0,0.0,0.15,1
55515888,15,50,8,36663,33411,32389,1.1,100.0,1.0,0.0,420.0,840.0,0.0,0.13,1
55516768,9,48,5,364,330,1240,1.1,6.0,1.0,0.0,13298.0,185660.0,1.0,0.06,1
55526237,14,147,5,2344,2637,731,0.89,8.0,1.0,0.0,10892.0,73681.0,0.0,0.04,1
55530753,14,61,6,2001,388,87,5.16,3.0,0.83,0.07,105783.0,1347330.0,1.0,0.1,1
55554799,14,84,9,2659,2427,1457,1.1,11.0,1.0,0.0,7395.0,42081.0,0.0,0.08,1
55565330,13,124,7,858,295,13,2.91,1.0,0.85,0.0,1344810.0,4664903.0,0.0,0.11,1
55576282,9,69,9,9983,9095,2877,1.1,30.0,0.23,0.0,2083.0,39942.0,0.0,0.05,1
55577798,11,133,6,2288,3079,520,0.74,5.0,0.29,0.77,17756.0,194739.0,1.0,0.09,1
55604675,11,41,6,5879,5352,1198,1.1,14.0,1.0,0.0,5795.0,50018.0,1.0,0.03,1
55611862,10,0,11,48,0,11,0.0,2.0,1.0,0.0,479551.0,3121491.0,0.0,0.35,1
55621839,14,121,12,1755,1265,21,1.39,2.0,1.0,0.0,49237.0,172799.0,0.0,0.03,1
55623422,10,68,10,3440,3153,30189,1.09,25.0,1.0,0.0,2781.0,32563.0,0.0,0.08,1
55627884,7,0,12,130,14,180,9.29,2.0,0.02,0.45,189632.0,18165274.0,1.0,0.04,1
55647338,11,160,7,6144,5597,128,1.1,2.0,0.83,0.23,152796.0,1741440.0,1.0,0.03,1
55662012,12,72,5,1152,890,1134,1.29,8.0,0.96,0.04,11598.0,264683.0,1.0,0.17,1
55673071,13,58,7,1954,880,57,2.22,2.0,0.21,0.23,393623.0,16076273.0,1.0,0.06,1
